city,hotel_locality,reviewer_location,hotel_url,reviewer_id,title,reviewer_level,content,hotel_address,hotel_classs,hotel_review_stars,reviewer_name,hotel_review_qty,review_stars,hotel_name
Semarang,"Semarang 50132, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_9C88608AAACDCB8382DA456C8A64DF1F-SRC_235651777,PELARIAN DI TENHAH KOTA,lvl_02,"Ini adalah salah satu hotel terbaik. Kita tidak akan bingung dan bosan karena terjebak di dalam kamar. The Crown berada di tengah kota, kita dapat bepergian ke banyak tempat karena aksesnya lebih mudah. Bila ingin berjalan-jalan atau berbelanja sangat mudah dan dekat. Hotel Crown terhubung langsung dengan Paragon Mall, kita tidak perlu repot keluar pintu utama untuk ke pintu lainnya. Mall Paragon sendiri cukup lengkap dengan segala kebutuhan serta leisure yang bisa dengan mudah didapatkan, Mall ini merupakan mall mewah di semarang saat ini, dengan beragam brand ternama seperti Starbucks, Jco, Bodyshop, dan banyak lagi.
Tinggal di hotel ini juga cukup menyenangkan. Dengan fasilitas lengkap seperti meeting room yang nyaman, fitness center, swimming pool, resto, valet, concierge yang sigap dan ramah. Oh ya...keramahan tersemat pada semua kru dan staf di The Crown Hotel, mulai dari pintu masuk hingga depan pintu kamar.
Saya merasa terkesan dengan beberapa fasilitas. The Crown menyediakan handicapped parking, bukan hanya itu -- di dalam kamar tersedia perlengkapan mandi standar spa dengan menyertakan keterangan dalam bentuk tulisan cetak dan braile pada kemasan.
Restonya juga menyenangkan. dengan ragam sarapan yang enak sekaligus sehat. Mulai dari menu western, seperti bermacam keju dan salad, tersedia juga menu Indonesia, dengan minuman spesial -- jamu.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,RidaUlin,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_4C16F3CDE549EB270420E5A216569800-SRC_235822682,Interior kamar cantik dan lengkap,lvl_03,"Saya mendapat kamar di lantai 10. Kamarnya luas dan bagus. Awalnya saya agak bingung dengan model kamar mandi yang terbuka kemudian saya otak-atik pintunya dan ternyata sederhana, tinggal digeser, tapi unik. Saya suka sekali interiornya. Lalu, saya membuka lemari dan mencari perlengkapan yang disediakan. Saya menemukan ada setrika dan meja setrika. Peralatan itu membantu sekali, soalnya baju sering kusut kalau terlalu lama dalam koper/ tas.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,dwiwury,639 Ulasan,4 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_404CD1BE982B8195598568C114348AE4-SRC_236045022,Hotel yang bagus,lvl_04,"Suasana hotel yg mewah di tengah kota dan berdampingan mall. Patut dicoba jika mencari hotel sekelas bintang lima. Kolam renang yang lumayan bagus, walaupun tidak besar. Hotel berdampingan mall, sangat cocok untuk anak-anak",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,GencarGP,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_A5DA9996692319A5C2F20F386994D971-SRC_236701595,Hotel yang bagus,lvl_04,Saya tiap mnggu selalu nginep di crowne plaza untuk bisnis... untuk kamar bagus... merka sudah tahu apa saja yg disiapkan sebelum saya datang. Lounge nya juga nyaman... tiap pulang kerja saya mampir ke lounge untuk sekedar minum teh atau ngobrol2 dengan staff lounge.. mbak putri andina asist saya dengan baik tiap kesana. Staff nya ramah2 dan attractive. Dekorasi kamar bagus.. cuma lampu d meja kerja kurang terang.. keseluruhan bagus,Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,irianisetyawati,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ","Sidoarjo, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_945E87F8B23EF541919E8D43CA4C7F78-SRC_235466079,Hotel dengan Sejuta Hiburan,lvl_05,"Hotel Crown mempunyai lokasi yang sangat strategis di Jalan Pemuda dan menyatu dengan salah satu mall terbesar di kota Semarang. Kesan mewah dirasakan saat pertama kali masuk dan disambut oleh resepsionis yang ramah. Saya mendapatkan kamar Deluxe di lantai 10 dimana keramaian dan pemandangan kota semarang bisa langsung saya nikmati. Kamar yang saya dapatkan cukup luas dengan kingsize bed yang super nyaman. Disediakan juga berbagai jenis bantal untuk kenyamanan tamu hotel. Hal paling saya favoritkan adalah kamar mandi yang mewah beserta bathtub yang besar. Pengalaman yang menyenangkan menginap selama 2 hari di hotel ini. Menu sarapan juga bervariasi dengan menu tradisional kota Semarang seperti tempe mendoan, bakwan sayur, dan aneka jamu. Hanya yang sedikit kurang adalah saya mendapatkan kamar yg paling jauh dengan lift, sehingga cukup jauh untuk berjalan menuju ke lift. Sebaiknya saat check in, request kamar ke resepsionis yang dekat dengan lift.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,aninditaetri,639 Ulasan,4 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50134, ","Depok, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_5EBDB8B781C65819FE0FE5C6D369FF18-SRC_184209570,Hotel dan Kuliner,lvl_01,"Setiap ke Semarang, hotel ini jadi tempat saya beristirahat. Antar-Jemput pun selalu sigap, terkadang saya baru tengah malam sampai ataupun subuh akan berangkat. Selain itu makanan yang di sediakan di hotel termasuk enak, justru jadi favorit ayah saya. Ditambah lagi, dekat dengan pusat kulinernya semarang, segala bandeng bisa dijangkau 10 menit jalan kaki.
Ada beberapa tipe kamar yang menurut saya kurang nyaman, desain interior-nya membuat kamar terlihat sempit.
Secara keseluruhan, saya puas dengan Hotel Pandanaran
semoga semakin baik!",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,aforrin31,513 Ulasan,4 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_81CAF9B8E7ADD0830E4873471FA18BF8-SRC_237563034,Hotel dengan lokasi strategis,lvl_03,"Hotel ini mmberikan nuansa yang sangat tertata rapi d kamarnya, view kota yang setiap sore saya nikmati di kamar. Kalau mau ke mall sekedar cuci mata bisa sangat gampang, breakfast dengan pemandangan kota semarang sangat menyenangkan di pagi hari, makanannya juga enak. Dekat dengan lawang sewu, pecinan, simpang lima, sangat strategis. Namun lift nya yang harus ganti 2 kali dari parkiran dan lift kamar sangat kurang efisien. Thankyouu semoga bermanfaat.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,Lora Mira Z,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_5714C2E1DC590585AE61B2D218BEE0D1-SRC_246656723,Hotel yang nyaman,lvl_05,"Akhirnya saya mendapatkan kesempatan lagi untuk mengunjungi Semarang setelah 7 tahun. kali ini dalam rangka urusan pekerjaan. Saya memesan kamar melalui telfon langsung ke bagian reservasi hotel. pelayanan sangat baik dan sangat membantu. saya memesan kamar deluxe dengan king size bed non smoking. dan ketika check in saya mendapatkan itu semua. hal ini memperlihatkan kepada saya bahwa pihak hotel mencatat dengan baik setiap permintaan dari tamunya. saya juga meminta untuk penjemputan di bandara. supir sudah menunggu di pintu keluar bandara ketika saya sampai. dan pihak hotel tidak mengenakan biaya untuk penjemputan ini.
Lokasi hotel ini berada di tengah kota, bersebalahan dengan mall terbesar di Semarang dan salah satu hotel besar lainnya. proses check in cukup cepat dan pegawai hotel sangat baik dan ramah. kondisi lobby cukup baik dan nyaman.
Kondisi kamar sangat baik. desain dan susunannya cukup unik. kamar dalam kondisi bersih dan rapi. untuk kamar deluxe di kamar mandi dilengkapi bath tub dan shower room menurut saya melebihi ekspektasi.kualitas bantal dan kasur sangat baik. saya sangat menyukai desain jendela yang berupa kaca secara keseluruhan. sehingga ketika malam hari kita bias menikmati city view dengan nyaman.
channel tv cukup beragam. hanya saja room service kurang variatif (meskipun rasa makanan cukup baik). selama saya menginap tidak ada masalah dengan laundry. selalu diambil dan diantar kembali tepat waktu.
kamar di hotel ini sangat cocok untuk beristirahat, karena suara dari lorong, kamar sebelah ataupun dari luar tidak cukup terdengar, sehingga kita bias beristirahat dengan nyaman.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,AnggraenyDewi,639 Ulasan,4 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50134, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_BB2926079E5AC858EC66CB2EF6F4C51C-SRC_151392647,Android TV,lvl_03,"Saya stay di grand deluxe. Surprise, ternyata ada fasilitas Android TV. Baru kali ini saya ketemu Android TV. Kami sekeluarga sering stay di Pandanaran kalau kebetulan di Semarang. Jelas yang paling excited adalah anak saya. Bintang 3 dengan fasilitas spt ini, mantap! Overall, hotel ini highly recommended untuk stay di Smg. Harganya worth it.",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,hakeemboy,513 Ulasan,5 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ","Surabaya, Jawa Timur, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_ACA7B01A024B5D4439136CAFB09F70D8-SRC_152401741,HOTEL ISTIMEWA DENGAN SEDIKIT KRITIK,lvl_02,"sewaktu liburan dengan istri ke semarang pada natal 2012, kita menginap di 2 hotel yaitu patra jasa dan pandanaran, hari pertama skip ya, (di patra jasa) untuk hari kedua (di pandanaran) hotel ini istimewa sekali, kamar istimewa dan terdapat android tv, sarapan enak dan bervariasi, hanya saja untuk kamar mandinya air tidak segera meresap dengan baik dengan timbul ""banjir"" sedikit,",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Iksan_madridista,513 Ulasan,5 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ",Tangerang,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_C79A930C69304FE7B2A37EEFAA183173-SRC_154410365,hotel yang bagus,lvl_02,"Lokasi strategis, pelayanan ramah, kamar bersih dan rapi.. Apa yang saya bayar sesuai dengan fasilitas yang saya dapatkan.. Sayangnya saya dan keluarga hanya menginap selama 1 hari, sehingga belum sempat menikmati fasilitas kolam renang free di hotel",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Norma Lia S,513 Ulasan,4 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ","Yogyakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_BD4AE3A89FD2DE56E2EB5032FA972C88-SRC_163246664,"""Nyaman Banget""",lvl_01,"Saya dan keluarga sering singgah di semarang sebelum pulang ke pekalongan, kami sangat senang tinggal di Hotel Pandanaran karena kami sangat ""Nyaman Banget"", breakfast nya lengkap dan selalu hangat, menu bervariasi apalgi ada bandeng goreng kesukaan anak saya. Kami ingin sekali menginap di hotel pandanaran karena lokasi nya dekat dengan simpang lima, pusat oleh oleh kota semarang dan hanya jalan kaki ke tugu muda. saya sangat merekomendasikan hotel ini.",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Alit N,513 Ulasan,4 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_5ACB9642C46E6A1EEA5780807B376A87-SRC_171319976,Hotel dg bnyk promo diskon n letak yg strategis,lvl_03,"Secara keseluruhan sangat baik. Letak yg strategis. Kualitas kamar yg baik n pelayanan yg memuaskan.
Sedikit masukan dr sy utk tempat parkir mobil yg terbatas, apalg saat peakseason.
Untuk menu n jenis makanan harusnya msh bs ditambah..yogurt, salad.. Omelet..",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Eyangwahid,513 Ulasan,5 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_EEC3424D76B32F0817C7F4396D5C66FC-SRC_160060600,Hotel lengkap dan murah,lvl_02,"Saya ga menyangka akan mendapatkan kualitas hotel seperti ini saat membeli di agoda dengan harga yang murah. Fasilitas hotelnya lengkap, Ada kolam renang dan fitness centernya. Kamar sepertinya baru direnovasi. Looks great! Tanya dilengkapi dengan android sehingga saya seperti punya personal computer di kamar. Wifi gratis yang dipromosikan ternyata sangat cepat. Pokoknya memuaskaann sekali... ESok paginya sebelum check out saya kembali dimanjakan dengan varian breakfast yang banyak dan rasa yang enak. Hanya tempat parkirnya saja yang kemarin susah didapat karena penuh, sepertinya Ada event di hotel Dalam Jumlah besar",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Bayou W,513 Ulasan,5 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ","Bandung, Jawa Barat, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_F863879249CD31EF758CCEFECF0A674F-SRC_176726616,Hotel Untuk Bisnis,lvl_03,"Hotel ini cocok bagi anda yang berkunjung ke semarang hanya untuk berbisnis dan menghabiskan aktivitas siangnya di luar hotel, karena hotel ini sangatlah dekat dengan pusat kota semarang dan tempat perbelanjaan.",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,okygusti,513 Ulasan,3 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_2754FF9AAA717E8BB3A8265C39FB88DA-SRC_259275443,Lezat dan Nikmat,lvl_05,"Pada ulasan kedua ini izinkan saya memuji kualitas makanan hotel ini terutama saat sarapan.. Waffle-nya nikmat, dilengkapi dengan irisan buah jeruk dan maple syrup.. Pastries-nya beraneka ragam dan sangat lezat, terutama croissants dan raisin danish.. scrambled egg-nya istimewa, saya suka sekali tekstur lembutnya.. variasi makanan khas india tidak hanya nikmat, tapi memberikan nuansa eksotis.. Sangat istimewa.. hotel ini tetap yang terbaik soal makanan disamping kamar dan pelayanannya yang sudah sangat luar biasa..
",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,Gunawan N,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ",Jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_FE13482230A7A13135308F2732CBCBD0-SRC_256662350,Memuaskan,lvl_06,"Untuk ukuran Semarang, hotel Crowne Plaza merupakan pilihan yang tepat. Lokasinya yang berada di shopping mall membuatnya sangat strategis dan memudahkan. Dari luar saja, bangunan nya sangat megah dan saya suka interior nya yang moderen. Saya merekomendasikan hotel ini jika anda ingin luxury stay di Semarang.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,cheryl e,639 Ulasan,4 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_ADFAD68FC0C86C8B1B25A53A1715C8C7-SRC_260686737,Tempat gymnya super sekali,lvl_03,"Salah satu fasilitas hotel ini adalah tempat gymnya yang keren, canggih, dan lengkap. Selain itu kalau beruntung kalian bisa ngegym bareng bule..hehe.sekalian bisa kenalan. :) Disana pelayanannya memuaskan bgt.Pokoknya kalau si sana tu rasanya jd kayak raja dan ratu, karena sangking ramah dan sigap pelayanan yang diberikan. Fasilitas kolam renang outdoor yang bersih menambahku takjub. Kita jg bs melihat pemandangan kota semarang secara langsung dr ketinggian. Pokoknya keren deh. Gak nyesel nginep disini.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,tiaexsaputri,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_EACB712491C4FE72FA757E8EC352E016-SRC_258679260,karyawan meremehkan,lvl_06,"kurang dan sangat buruk pelayanan yg di berikan ini hotel, kelas bintang 5 tapi gak ada senyum ramahnya apalagi meremehkan mentang"" hanya naik motor di remehkan, ngapain klo k sini gak nginep? anda kira ngemis?! pelayan ga ada senyum"" sama sekali, sop apaan hotel bintang 5 mahal senyum. training lg pegawainya bro.. bukan hanya fasilitas sj yg kami butuh, tp karyawannya dan staffnya. parah!",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,shandy a,639 Ulasan,1 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ","Surabaya, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_22441F69C4274153B7DA0D94ABF45613-SRC_218120152,Hotel yang sesuai reputasi terbaiknya,lvl_03,"Kalau di Semarang, hotel ini dikenal sebagai yang terbaik. Saat berkunjung dan menginap di sini, memang sesuai dengan reputasinya. Lokasinya persis di sebelah Paragon Mall, mall terbagus di Semarang, dan kamarnya juga sangat bagus. Untuk yang punya member, malah ada lounge khusus member privilege di lantai 11.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,Evanswin,639 Ulasan,5 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1953066-Reviews-Crowne_Plaza_Semarang-Semarang_Central_Java_Java.html,UID_66BAAD6A36794CB3B9C82FA47D734AC8-SRC_218958050,Hotel dengan lokasi dan fasilitas super,lvl_04,"Hotel dengan fasilitas lengkap dan lokasi yang menjadi satu dengan Paragon Mall Semarang. View dari kamar di lantai 12 sangat bagus untuk melihat city view Kota Semarang. Sarapan di lantai 7 nya juga dengan variasi pilihan yang sangat lengkap, asian cuisine, western cuisine termasuk pilihan roti dan minuman tradisional jawa. Kolam renang untuk anak2 dan kolam renang dewasa termasuk fasilitas gym juga tersedia dengan lengkap. Menginap di hotel ini sangat lengkap dan berkesan sekali.",Jln. Pemuda no. 118,4.5 dari 5,4.0 dari 5 lingkaran,Delrizki L,639 Ulasan,4 dari 5 lingkaran, Crowne Plaza Semarang 
Semarang,"Semarang 50134, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_D76D4BCC72CC77519847F2614B72C0E5-SRC_141411222,Hotel yang bagus dengan lokasi sempurna,lvl_03,"Hotel Pandanaran terletak tepat di jantung kota Semarang, jadi lokasinya dapat saya katakan bernilai 9 dari 10, dekat Simpang Lima dan pusat bisnis. Interior hotel ini agak sedikit ketinggalan jaman tapi secara keseluruhan bersih dan rapi. Layanan kamarnya cepat dan harganya masuk akal. Para staf hotelnya cukup ramah. Jika anda mencari tempat untuk menginap di Semarang dan berpikir untuk tinggal di tengah kota, saya sangat menyarankan hotel ini. Lokasinya sempurna dan harganya lumayan, sangat masuk akal. Karena lokasinya yang dekat dengan area bisnis, saya sarankan Anda untuk memesan hotel jauh sebelum periode perjalanan Anda karena sebagian besar waktu hotel ini penuh dipesan oleh perusahaan atau lembaga untuk konferensi atau pertemuan. Menginap di sini beberapa kali dan aku akan senang bisa kembali.",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,Andy W,513 Ulasan,3 dari 5 lingkaran, Pandanaran Hotel Semarang 
Semarang,"Semarang 50134, ","Tangerang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1879117-Reviews-Pandanaran_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_45EE11AED1F92AAEF813DB535715638A-SRC_138278372,hotel pandanaran semarang,lvl_03,"harga kamar yg terjangkau,....makan breakfast nya enak2 semua...dan puas - suasananya dan kamarnya juga - strategis deket pusat oleh2.. Selalu ingin kembali menginap disini",Jl. Pandanaran 58,3.0 dari 5,4.0 dari 5 lingkaran,nia a,513 Ulasan,5 dari 5 lingkaran, Pandanaran Hotel Semarang 
